Product ID,VN Name,EN Name,Brand,Category,Actual Price,Discount Price,Discount Rate,Variant,Star,Rating,Sold,Link
138860,Má Hồng BYS Dạng Kem & Phấn Naked Rose - Hồng Nude 4g,Powder & Creme Multi Duo,BYS,Trang Điểm / Trang Điểm Mặt / Má Hồng,240000,192000,20,4g,0.0,0,,https://hasaki.vn/san-pham/ma-hong-bys-dang-kem-phan-naked-rose-hong-nude-4g-138860.html
120520,Son Dưỡng Môi Vaseline Hồng Xinh 4.8g (Phiên Bản Mới),Lip Therapy Rosy Lips Stick,Vaseline,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,60000,50000,17,4.8g,4.8,24,144.0,https://hasaki.vn/san-pham/son-duong-moi-vaseline-hong-xinh-4-8g-phien-ban-moi-120520.html
97805,Sữa Dưỡng Thể Malissa Kiss Sáng Da #Sweet Poison 226g,Whitening Perfume Body Lotion,Malissa Kiss,Chăm Sóc Cơ Thể / Dưỡng Thể,199000,100000,50,226g,4.5,2,19.0,https://hasaki.vn/san-pham/sua-duong-the-malissa-kiss-sang-da-sweet-poison-226g-97805.html
95681,Combo Vichy Dưỡng Chất Giàu Khoáng Chất Phục Hồi Chuyên Sâu 3x15ml,Mineral 89 Serum,Vichy,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,990000,639000,35,3x15ml,0.0,0,,https://hasaki.vn/san-pham/combo-vichy-duong-chat-giau-khoang-chat-phuc-hoi-chuyen-sau-3x15ml-95681.html
78730,Phấn Nền Australis 3+1 Làm Sáng Da Tông Hồng Da 9g,Powder Cream 3 In 1 Concealer Foundation & Powder #Nude Beige,australis,Trang Điểm / Trang Điểm Mặt / Phấn Nền,320000,256000,20,Nude Beige,5.0,6,1.0,https://hasaki.vn/san-pham/phan-trang-diem-dang-kem-australis-3-trong-1-mau-da-nude-beige-9g-78730.html
111077,Kem Che Khuyết Điểm The Saem Màu 1.5 Natural Beige 6.5g,Cover Perfection Tip Concealer,The SAEM,Trang Điểm / Trang Điểm Mặt / Che Khuyết Điểm,200000,86000,57,6.5g,5.0,1,424.0,https://hasaki.vn/san-pham/kem-che-khuyet-diem-the-saem-mau-15-natural-beige-65g-111077.html
97451,Miếng Dán Nóng Xông Hơi MegRhythm Vùng Bụng (5 Miếng),Steam Thermo Patch For Abdomen,MegRhythm,Chăm Sóc Cá Nhân / Chăm Sóc Sức Khỏe / Miếng Dán Nóng,160000,149000,7,5 miếng,5.0,0,,https://hasaki.vn/san-pham/mieng-dan-nong-megrhythm-xong-hoi-vung-bung-5-mieng-97451.html
124676,Son Bóng Black Rouge GZ04 Lavender Mauve - Hồng Mận 32.8g,Chewy Lip Glaze,Black Rouge,Trang Điểm / Trang Điểm Môi / Son Bóng,318000,222000,30,32.8g,0.0,0,,https://hasaki.vn/san-pham/son-bong-black-rouge-gz04-lavender-mauve-hong-man-32-8g-124676.html
74496,Thực Phẩm Bảo Vệ Sức Khỏe Blossomy Nghệ Collagen 50mlx3,Blossomy Curcumin & Collagen Giúp Da Sáng Đẹp Và Dạ Dày Khỏe,Blossomy,Thực Phẩm Chức Năng / Hỗ Trợ Làm Đẹp / Làm Đẹp Da,165000,132000,20,3 chai,5.0,0,,https://hasaki.vn/san-pham/nuoc-uong-dep-da-cai-thien-suc-khoe-blossomy-50mlx3-74496.html
88097,Chì Kẻ Mày Cathy Doll Siêu Mảnh 06 Nâu Cà Phê 0.05g,Skinny Brow Pencil #06 Coffee Brown,Cathy Doll,Trang Điểm / Trang Điểm Mắt / Kẻ Mày,99000,63000,36,06 Coffee Brown,4.7,11,24.0,https://hasaki.vn/san-pham/chi-ke-may-sieu-manh-cathy-doll-06-coffee-brown-0-05g-88097.html
138864,Má Hồng BYS Dạng Kem & Phấn Perky Peach - Cam Đào 4g,Powder & Creme Multi Duo,BYS,Trang Điểm / Trang Điểm Mặt / Má Hồng,240000,192000,20,4g,0.0,0,,https://hasaki.vn/san-pham/ma-hong-bys-dang-kem-phan-perky-peach-cam-dao-4g-138864.html
139404,Kem Chống Nắng BYS Hiệu Chỉnh Màu Da Tông Da Sáng 30ml,Hybrid Hero Everyday Moisture X Sun Tint SPF 30+ #Ivory,BYS,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,370000,296000,20,Ivory,0.0,0,,https://hasaki.vn/san-pham/kem-chong-nang-bys-hieu-chinh-mau-da-tong-da-sang-30ml-139404.html
138748,"Bút Kẻ Mắt Nước BYS Sắc Mảnh, Không Lem Trôi Màu Nâu Đậm 1.5ml",1 Day Tattoo Liquid Eyeliner Pen #Dark Brown,BYS,Trang Điểm / Trang Điểm Mắt / Kẻ Mắt,220000,176000,20,Dark Brown,0.0,0,,https://hasaki.vn/san-pham/but-ke-mat-nuoc-bys-sac-manh-khong-lem-troi-mau-nau-dam-1-5ml-138748.html
112959,Thực Phẩm Bảo Vệ Sức Khỏe InnerB Aqua Rich DoubleUp 70 Viên,Aqua Rich DoubleUp 42g (600 mg x 70),Innerb,Thực Phẩm Chức Năng / Hỗ Trợ Làm Đẹp / Làm Đẹp Da,943000,495000,48,70 viên,4.8,0,,https://hasaki.vn/san-pham/thuc-pham-bao-ve-suc-khoe-innerb-aqua-rich-doubleup-70-vien-112959.html
101791,"Kem Dưỡng Obagi Retinol 0.5% Giúp Trẻ Hóa Da, Ngừa Mụn 28g",Retinol 0.5 Cream,Obagi,Chăm Sóc Da Mặt / Đặc Trị / Hỗ Trợ Trị Mụn,1670000,1419000,15,28g,5.0,0,,https://hasaki.vn/san-pham/kem-duong-obagi-retinol-0-5-ngan-ngua-lao-hoa-da-28g-101791.html
137876,[HSD 10/2025] Gel Rửa Mặt Eucerin Làm Sạch Dịu Nhẹ Da Nhạy Cảm 200ml,DermatoCLEAN Hyaluron Cleansing Gel,Eucerin,Clearance Sale,408000,248000,39,200ml,0.0,0,,https://hasaki.vn/san-pham/hsd-10-2025-gel-rua-mat-eucerin-lam-sach-diu-nhe-da-nhay-cam-200ml-137876.html
137908,[HSD 10/2025] Mặt Nạ Xông Hơi Mắt MegRhythm Hương Hoa Cúc 5 Miếng,Steam Eye Mask,MegRhythm,Clearance Sale,87000,248000,39,5 miếng,0.0,0,,https://hasaki.vn/san-pham/hsd-10-2025-mat-na-xong-hoi-mat-megrhythm-huong-hoa-cuc-5-mieng-137908.html
110490,"Gel Chống Nắng Vichy Bảo Vệ Da, Ngừa Thâm Nám 40ml (Mới)",Capital Soleil UV Age Daily SPF 50,Vichy,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,570000,478000,16,40ml,5.0,1,7.0,https://hasaki.vn/san-pham/gel-chong-nang-vichy-bao-ve-da-ngua-tham-nam-50ml-moi-110490.html
138744,"Bút Kẻ Mắt Nước BYS Sắc Mảnh, Không Lem Trôi Màu Đen 1.5ml",1 Day Tattoo Liquid Eyeliner Pen #Black,BYS,Trang Điểm / Trang Điểm Mắt / Kẻ Mắt,220000,176000,20,Black,0.0,0,,https://hasaki.vn/san-pham/but-ke-mat-nuoc-bys-sac-manh-khong-lem-troi-mau-den-1-5ml-138744.html
138812,"Phấn Phủ BYS Siêu Mịn Lì, Kiềm Dầu 01 Tông Da Sáng 12g",Matte Finish Loose Powder #Medium Beige,BYS,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,230000,184000,20,Medium Beige,0.0,0,,https://hasaki.vn/san-pham/phan-phu-bys-sieu-min-li-kiem-dau-01-tong-da-sang-21g-138812.html
138876,Kem Che Khuyết Điểm BYS Fair Neutral - Tông Sáng Vừa 5ml,Hybrid Hero Spot Treatment x Concealer,BYS,Trang Điểm / Trang Điểm Mặt / Che Khuyết Điểm,230000,184000,20,Fair Neutral,0.0,0,,https://hasaki.vn/san-pham/kem-che-khuyet-diem-bys-fair-neutral-tong-sang-vua-5ml-138876.html
139408,Kem Chống Nắng BYS Hiệu Chỉnh Màu Da Tông Tự Nhiên 30ml,Hybrid Hero Everyday Moisture X Sun Tint SPF 30+ #Fair Neutral,BYS,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,370000,296000,20,Fair Neutral,0.0,0,,https://hasaki.vn/san-pham/kem-chong-nang-bys-hieu-chinh-mau-da-tong-tu-nhien-30ml-139408.html
1081,Serum Vichy Làm Săn Chắc & Trẻ Hóa Làn Da 30ml,Liftactiv Serum 10 Supreme,Vichy,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,1800000,1476000,18,,5.0,0,,https://hasaki.vn/san-pham/tinh-chat-vichy-lam-san-chac-tre-hoa-lan-da-30ml-1081.html
106879,Combo Vichy Chống Nắng Bảo Vệ Da 50ml & Serum Khoáng Phục Hồi 10ml,Capital Soleil Anti-Ageing 3-In-1 SPF50 50ml + Mineral 89 Serum 10ml,Vichy,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,759000,498000,34,2 món,0.0,0,,https://hasaki.vn/san-pham/bo-doi-vichy-chong-nang-bao-ve-da-50ml-serum-khoang-phuc-hoi-10ml-106879.html
100797,Sữa Tắm Lifebuoy Bảo Vệ Khỏi Vi Khuẩn Dạng Túi 800g,,Lifebuoy,Chăm Sóc Cơ Thể / Sữa Tắm,152000,125000,18,800g,0.0,0,,https://hasaki.vn/san-pham/sua-tam-lifebuoy-bao-ve-khoi-vi-khuan-dang-tui-800g-100797.html
128748,Kem Nền Catrice Cấp Ẩm Căng Bóng Màu 010 Cool Cashmere 30ml,True Skin Hydrating Foundation,Catrice,Trang Điểm / Trang Điểm Mặt / Kem Nền,329000,125000,18,Cool Cashmere,0.0,0,,https://hasaki.vn/san-pham/kem-nen-catrice-cap-am-cang-bong-mau-010-cool-cashmere-30ml-128748.html
90305,Son Kem Lì Lemonade Màu Đỏ Đất 05 Hot As Fire 5g,SuperNatural Matte Lipcream #05 Hot As Fire,Lemonade,Trang Điểm / Trang Điểm Môi / Son Kem / Tint,249000,205000,18,05 Hot As Fire,5.0,0,,https://hasaki.vn/san-pham/son-kem-li-lemonade-mau-do-dat-05-hot-as-fire-5g-90305.html
107546,Nước Uống Collagen Gilaa Kết Hợp Saffron Sáng Da 20gx15 Gói,5K Collagen Bright Booster With Saffron,Gilaa,Thực Phẩm Chức Năng / Hỗ Trợ Làm Đẹp / Làm Đẹp Da,890000,565000,37,15 gói,5.0,1,4.0,https://hasaki.vn/san-pham/nuoc-uong-collagen-gilaa-ket-hop-saffron-sang-da-20gx15-goi-107546.html
84089,Nước Hoa Nữ Versace Bright Crystal EDT 50ml,Bright Crystal Eau de Toilette Spray,Versace,Nước Hoa / Nước Hoa Nữ,2189000,1190000,46,50ml,5.0,0,,https://hasaki.vn/san-pham/nuoc-hoa-nu-versace-bright-crystal-edt-50ml-84089.html
65978,Tinh Chất Dưỡng Ẩm Sâu Klairs Sample 3ml,Rich Moist Soothing Serum,Klairs,Chăm Sóc Da Mặt / Vấn Đề Về Da / Da Khô / Mất Nước,8000,1190000,46,3ml,5.0,0,,https://hasaki.vn/san-pham/tinh-chat-duong-am-sau-klairs-sample-3ml-65978.html
107520,[Mua 2 Tặng 1] Nước Tẩy Trang Hada Labo & Chống Nắng Sunplay Nâng Tông Tặng Chống Nắng Bảo Vệ Vượt Trội,Micellar Water Whitening 240ml & Skin Aqua Tone Up UV Essence Lavender 50g + Super Block 30g,Sunplay,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,320000,256000,20,3 món,0.0,0,,https://hasaki.vn/san-pham/mua-2-tang-1-nuoc-tay-trang-hada-labo-chong-nang-sunplay-nang-tong-tang-chong-nang-bao-ve-vuot-troi-107520.html
122684,Phấn Phủ Bột Vacosi Siêu Mịn VP11 #00 Translucent 6g,Flaso Loose Powder,Vacosi,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,145000,124000,14,6g,0.0,0,9.0,https://hasaki.vn/san-pham/phan-phu-bot-vacosi-sieu-min-vp11-00-translucent-6g-122684.html
98833,"Sữa Dưỡng Thể Cathy Doll Dưỡng Sáng, Mờ Thâm 450ml",Whitamin Vitamin C Arbutin Body Lotion,Cathy Doll,Chăm Sóc Cơ Thể / Dưỡng Thể,159000,96000,40,450ml,4.7,0,,https://hasaki.vn/san-pham/sua-duong-the-cathy-doll-duong-sang-mo-tham-450ml-98833.html
105963,Mặt Nạ Avène Dưỡng Ẩm Chuyên Sâu 50ml,Soothing Radiance Moisture Mask,Avène,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Rửa,683000,580000,15,50ml,0.0,0,,https://hasaki.vn/san-pham/mat-na-avene-duong-am-chuyen-sau-50ml-105963.html
102615,Sữa Rửa Mặt X-Men Go Refresh Sức Mạnh Mát Lạnh 100g,,X-Men,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,82000,72000,12,100g,0.0,0,,https://hasaki.vn/san-pham/sua-rua-mat-x-men-go-refresh-suc-manh-mat-lanh-100g-102615.html
97477,"Serum La Roche-Posay Giúp Giảm Thâm Nám, Làm Đều Màu Da 30ml",Retinol B3 Serum,La Roche-Posay,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,1235000,940000,24,30ml,5.0,0,,https://hasaki.vn/san-pham/tinh-chat-la-roche-posay-giam-tham-nam-lam-deu-mau-da-30ml-97477.html
128716,Bút Kẻ Mắt Catrice Mềm Mại Sắc Nét - 010 Đen 1ml,Brush Ink Tattoo Liner Waterproof - 010 Black Waterproof,Catrice,Trang Điểm / Trang Điểm Mắt / Kẻ Mắt,219000,169000,23,1ml,0.0,0,,https://hasaki.vn/san-pham/but-ke-mat-catrice-mem-mai-sac-net-010-den-1ml-128716.html
70287,Lăn Khử Mùi Refre Whitening Perfume Hương Thanh Nhã 40ml,Deodorant Whitening Perfume - Sophis,Refre,Chăm Sóc Cơ Thể / Khử Mùi,59000,48000,19,40ml,4.7,14,10.0,https://hasaki.vn/san-pham/lan-khu-mui-refre-whitening-huong-tinh-te-40ml-70287.html
116923,Son Bóng Maybelline 65 Saucy (Music) - Hồng Gỗ 4.2ml,Superstay Vinyl Ink (Music Collection),Maybelline,Trang Điểm / Trang Điểm Môi / Son Bóng,298000,188000,37,4.2ml,5.0,18,5.0,https://hasaki.vn/san-pham/son-bong-maybelline-65-saucy-hong-go-42ml-116923.html
76230,Khăn Ướt Agi Không Hương 100 Tờ (Gấu Nâu),,Agi,Chăm Sóc Cá Nhân / Khăn Giấy / Khăn Ướt,44000,42000,5,100 tờ,5.0,0,,https://hasaki.vn/san-pham/khan-uot-agi-khong-huong-100-to-gau-nau-76230.html
104525,Combo L'Oreal Serum Dưỡng Sáng 30ml + Nước Tẩy Trang Da Dầu 400ml,Glycolic Bright 1.0% Glycolic Acid (AHA) + Revitalift Crystal Purifying Micellar Water,L'Oreal,,648000,520000,20,2 món,0.0,0,,https://hasaki.vn/san-pham/combo-l-oreal-serum-duong-sang-mo-tham-nam-30ml-nuoc-tay-trang-da-dau-400ml-104525.html
94803,"Serum D-Na Dưỡng Sáng Chuyên Sâu, Mờ Sạm Nám 10g",Intensive Whitening Spot Essence,D-na,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,350000,345000,1,10g,5.0,0,,https://hasaki.vn/san-pham/tinh-chat-d-na-duong-sang-chuyen-sau-mo-sam-nam-10g-94803.html
94157,Dầu Gội Milaganics Chiết Xuất Gừng Sả Làm Sạch Gàu 250ml,Ginger - Lemongrass Shampoo,Milaganics,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội,267000,105000,61,250ml,3.0,2,1.0,https://hasaki.vn/san-pham/dau-goi-milaganics-chiet-xuat-gung-sa-lam-sach-gau-250ml-94157.html
102425,Nước Rửa Móng Felina Cao Cấp Hương Hoa Hồng 100ml,Nonacetone Remover - Blooming Rose,Felina,Trang Điểm / Trang Điểm Móng / Nước Rửa Móng,46000,41000,11,100ml,5.0,1,2.0,https://hasaki.vn/san-pham/nuoc-rua-mong-felina-cao-cap-huong-hoa-hong-100ml-102425.html
97855,Cọ Tán Nền Real Techniques Foundation Blender,Foundation Blender,Real Techniques,Trang Điểm / Dụng Cụ Trang Điểm / Cọ Trang Điểm,280000,269000,4,1 cây,0.0,0,,https://hasaki.vn/san-pham/co-tan-nen-real-techniques-foundation-blender-97855.html
103651,Son Dưỡng Môi Leocrema Trong Suốt 5.5g,Lipstick Bianco White,Leocrema,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,69000,66000,4,5.5g,4.0,0,,https://hasaki.vn/san-pham/son-duong-moi-leocrema-trong-suot-5-5g-103651.html
100309,Xịt Hỗ Trợ Viêm Mũi Xoang Rohto NoseWash 35ml,NoseWash Spray,NoseWash,Chăm Sóc Cá Nhân / Chăm Sóc Sức Khỏe / Sản Phẩm Chăm Sóc Khác,55000,45000,18,35ml,0.0,0,,https://hasaki.vn/san-pham/xit-ho-tro-dieu-tri-viem-mui-xoang-rohto-35ml-100309.html
99493,Nước Hoa Nữ Moschino Toy 2 EDP 100ml,Toy 2 Eau De Parfum,Moschino,Nước Hoa / Nước Hoa Nữ,2442000,1540000,37,100ml,5.0,0,,https://hasaki.vn/san-pham/nuoc-hoa-nu-moschino-toy-2-eau-de-parfum-100ml-99493.html
93523,Kem Chống Nắng La Roche-Posay Không Màu Kiểm Soát Dầu 15ml,Anthelios Dry Touch Gel Cream SPF 50+,La Roche-Posay,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,250000,205000,18,15ml,3.3,0,,https://hasaki.vn/san-pham/kem-chong-nang-la-roche-posay-khong-nhon-rit-spf50-15ml-93523.html
104243,Bộ Sữa Tắm Và Dưỡng Thể De Memoria Hương Rose On Venus 2x300ml,Scented W​hitening B​ody Cleanser And Lotion #Rose On Venus,De Memoria,Chăm Sóc Cơ Thể / Bộ Chăm Sóc Cơ Thể,1100000,590000,46,2x300ml,0.0,0,,https://hasaki.vn/san-pham/bo-sua-tam-va-duong-the-de-memoria-huong-rose-on-venus-2x300ml-104243.html
93639,Kem Nền Maybelline 30H Lâu Trôi Che Phủ Cao #112 30ml,SuperStay Active Wear Foundation,Maybelline,Trang Điểm / Trang Điểm Mặt / Kem Nền,298000,208000,30,112 Natural Ivory,4.3,12,1.0,https://hasaki.vn/san-pham/kem-nen-maybelline-lau-troi-112-tong-da-sang-30ml-93639.html
113305,Mặt Nạ JMsolution Chiết Xuất Hoa Cúc Cấp Ẩm Và Phục Hồi 30ml,Selfie Barrier Calendula Mask,JMsolution,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,39000,20000,49,30ml,0.0,0,,https://hasaki.vn/san-pham/mat-na-jmsolution-chiet-xuat-hoa-cuc-cap-am-va-phuc-hoi-30ml-113305.html
105941,Son Môi Flawsome Falling Again - Hồng Đất (Bản Holiday) 2g,Creamy Lip Stain Holiday Edition #Falling Again,Flawsome,Trang Điểm / Trang Điểm Môi / Son Thỏi,180000,90000,50,2g,4.0,0,,https://hasaki.vn/san-pham/son-moi-flawsome-falling-again-hong-dat-ban-holiday-2g-105941.html
102949,Set 2 Son Trang Điểm Flawsome (Đỏ Nâu 3g + Cam Gạch 3g),Sunny Matte Tint + Quà Tặng Bình Nước Xinh Xắn,Flawsome,Trang Điểm / Bộ Trang Điểm,440000,220000,50,2x3g,0.0,0,,https://hasaki.vn/san-pham/set-2-son-trang-diem-flawsome-do-nau-3g-cam-gach-3g-102949.html
53971,Nước Tẩy Trang Maybelline Không Cồn Cho Mọi Loại Da 400ml,4-in-1 Micellar Water,Maybelline,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,188000,127000,32,400ml,4.7,0,,https://hasaki.vn/san-pham/nuoc-tay-trang-maybelline-4-trong-1-khong-con-cho-moi-loai-da-400ml-53971.html
99229,Bảng Phấn Mắt Browit #Pink Glow Tông Hồng Da 4 Ô,Eyeshadow Palette,Browit,Trang Điểm / Trang Điểm Mắt / Phấn Mắt,219000,173000,21,1g,1.0,0,,https://hasaki.vn/san-pham/bang-phan-mat-browit-pink-glow-tong-hong-da-4-o-mau-99229.html
105459,Nước Hoa Nam Nữ Verites Santal Lab 50ml,Santal Lab Inspired By Le Labo Santal 33,Verites,Nước Hoa / Nước Hoa Nam,239000,173000,21,50ml,4.3,0,,https://hasaki.vn/san-pham/nuoc-hoa-verites-santal-lab-50ml-105459.html
117648,Combo Colorkey Kem Nền W2 30g + Xịt Khoá Makeup Nam Châm Đen 100ml,Matte Flawless Liquid Foundation + Airy Matte Setting Spray - Oily Skin Version,Colorkey,Trang Điểm / Bộ Trang Điểm,546000,173000,21,2 món,0.0,0,,https://hasaki.vn/san-pham/combo-colorkey-kem-nen-w2-30g-xit-co-dinh-lop-trang-diem-nam-cham-den-100ml-117648.html
102127,Kem Tắm Purite Mịn Màng Sáng Da Hạnh Nhân & Việt Quất 570ml,Shower Cream,Purité By Prôvence,Chăm Sóc Cơ Thể / Sữa Tắm,179000,156000,13,570ml,0.0,0,,https://hasaki.vn/san-pham/kem-tam-purite-min-mang-sang-da-hanh-nhan-viet-quat-570ml-102127.html
102125,Kem Tắm Purite Mịn Màng Căng Mọng Từ Yến Mạch & Bơ 570ml,Shower Cream,Purité By Prôvence,Chăm Sóc Cơ Thể / Sữa Tắm,179000,156000,13,570ml,0.0,0,,https://hasaki.vn/san-pham/kem-tam-purite-min-mang-cang-mong-tu-yen-mach-bo-570ml-102125.html
116861,"Kem Dưỡng Aveeno Baby Cho Da Khô, Nhạy Cảm 227g",Soothing Relief Moisture Cream,Aveeno,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,400000,319000,20,227g,0.0,0,,https://hasaki.vn/san-pham/kem-duong-aveeno-baby-cho-da-kho-nhay-cam-kho-ngua-227g-116861.html
97733,Xịt Chống Muỗi Remos Cho Bé Hương Khuynh Diệp 60ml,Baby Spray,Remos,Chăm Sóc Cá Nhân / Chăm Sóc Sức Khỏe / Chống Muỗi,69000,58000,16,60ml,0.0,0,,https://hasaki.vn/san-pham/xit-chong-muoi-remos-cho-be-tu-6-thang-tuoi-huong-khuynh-diep-60ml-97733.html
69062,Nước Hoa Nam Laura Anne Allure For Him 50ml (Đỏ),Eau de Parfum,Laura Anne,Nước Hoa / Nước Hoa Nam,299000,149000,50,50ml,4.0,0,,https://hasaki.vn/san-pham/nuoc-hoa-nam-laura-anne-red-50ml-69062.html
91629,Bộ Gội Xả 50 Megumi Ngăn Rụng Tóc 400mlx2,Hair Fall Control,50 Megumi,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Bộ Gội Xả,500000,489000,2,2x400ml,0.0,0,,https://hasaki.vn/san-pham/bo-goi-xa-50-megumi-ngan-rung-toc-cho-toc-yeu-400mlx2-91629.html
116861,"Kem Dưỡng Aveeno Baby Cho Da Khô, Nhạy Cảm 227g",Soothing Relief Moisture Cream,Aveeno,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,400000,319000,20,227g,0.0,0,,https://hasaki.vn/san-pham/kem-duong-aveeno-baby-cho-da-kho-nhay-cam-kho-ngua-227g-116861.html
117648,Combo Colorkey Kem Nền W2 30g + Xịt Khoá Makeup Nam Châm Đen 100ml,Matte Flawless Liquid Foundation + Airy Matte Setting Spray - Oily Skin Version,Colorkey,Trang Điểm / Bộ Trang Điểm,546000,319000,20,2 món,0.0,0,,https://hasaki.vn/san-pham/combo-colorkey-kem-nen-w2-30g-xit-co-dinh-lop-trang-diem-nam-cham-den-100ml-117648.html
97733,Xịt Chống Muỗi Remos Cho Bé Hương Khuynh Diệp 60ml,Baby Spray,Remos,Chăm Sóc Cá Nhân / Chăm Sóc Sức Khỏe / Chống Muỗi,69000,58000,16,60ml,0.0,0,,https://hasaki.vn/san-pham/xit-chong-muoi-remos-cho-be-tu-6-thang-tuoi-huong-khuynh-diep-60ml-97733.html
106757,Mặt Nạ Pure Smile Dưỡng Da Chiết Xuất Tơ Tằm 23ml,Essence Mask - Silk,Pure Smile,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,69000,58000,16,23ml,4.7,0,,https://hasaki.vn/san-pham/mat-na-pure-smile-duong-da-chiet-xuat-to-tam-23ml-106757.html
106573,Phấn Nước innisfree Kiềm Dầu Màu 23N Ginger 14g,No Sebum Powder Cushion SPF 29 PA++ #23N Ginger,innisfree,Trang Điểm / Trang Điểm Mặt / Phấn Nước Cushion,520000,338000,35,14g,0.0,0,,https://hasaki.vn/san-pham/phan-nuoc-innisfree-kiem-dau-mau-23n-ginger-14g-106573.html
86177,"Sữa Rửa Mặt Some By Mi Ốc Sên Dưỡng Ẩm, Phục Hồi Da 100ml",Snail Truecica Miracle Repair Low PH Gel Cleanser,Some By Mi,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,325000,243000,25,100ml,5.0,0,,https://hasaki.vn/san-pham/sua-rua-mat-ho-tro-phuc-hoi-da-some-by-mi-100ml-86177.html
121116,Xịt Khóa Makeup Catrice Cấp Ẩm Cho Lớp Nền Căng Bóng 50ml,Prime And Fine Multitalent Fixing Spray,Catrice,Trang Điểm / Trang Điểm Mặt / Xịt Khoá Makeup,239000,179000,25,50ml,0.0,0,22.0,https://hasaki.vn/san-pham/xit-khoa-makeup-catrice-cap-am-cho-lop-nen-cang-bong-50ml-121116.html
124772,Phấn Má Hồng & Bắt Sáng Vacosi BL02 Rosie Kiss 8.3g,Flaso Blush Set VP12,Vacosi,Trang Điểm / Trang Điểm Mặt / Má Hồng,130000,111000,15,8.3g,0.0,0,6.0,https://hasaki.vn/san-pham/phan-ma-hong-bat-sang-vacosi-bl02-rosie-kiss-8-3g-124772.html
116449,"Sữa Tắm Grace And Glow Peony Blush Phục Hồi, Sáng Da 400ml",Peony Blush Soft & Glow Solution Body Wash,Grace And Glow,Chăm Sóc Cơ Thể / Sữa Tắm,139000,88000,37,400ml,5.0,0,,https://hasaki.vn/san-pham/sua-tam-grace-and-glow-peony-blush-phuc-hoi-sang-da-400ml-116449.html
86137,Phấn Nước Đơn Lemonade A02 Natural (Không Face Filler) 15g,Matte Addict Cushion,Lemonade,Trang Điểm / Trang Điểm Mặt / Phấn Nước Cushion,333000,245000,26,Natural,4.4,0,,https://hasaki.vn/san-pham/phan-nuoc-don-lemonade-spf50-pa-a02-neutral-khong-face-filler-15g-86137.html
105963,Mặt Nạ Avène Dưỡng Ẩm Chuyên Sâu 50ml,Soothing Radiance Moisture Mask,Avène,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Rửa,683000,580000,15,50ml,0.0,0,,https://hasaki.vn/san-pham/mat-na-avene-duong-am-chuyen-sau-50ml-105963.html
69636,Son Lì Lâu Trôi Yosuaa Màu Hồng 10 Miami 3.5g,Matte Lipstick Version 2,Yosuaa,Trang Điểm / Trang Điểm Môi / Son Thỏi,250000,145000,42,10 Miami,5.0,0,,https://hasaki.vn/san-pham/son-li-lau-troi-yosuaa-mau-hong-10-miami-3-5g-69636.html
19877,Chì Kẻ Chân Mày Silkygirl Màu Đen 01 Soft Black,Natural Brow Pencil,Silkygirl,Trang Điểm / Trang Điểm Mắt / Kẻ Mày,108000,54000,50,Soft Black,0.0,0,,https://hasaki.vn/san-pham/chi-ke-chan-may-silkygirl-mau-den-01-soft-black-19877.html
90305,Son Kem Lì Lemonade Màu Đỏ Đất 05 Hot As Fire 5g,SuperNatural Matte Lipcream #05 Hot As Fire,Lemonade,Trang Điểm / Trang Điểm Môi / Son Kem / Tint,249000,205000,18,05 Hot As Fire,5.0,0,,https://hasaki.vn/san-pham/son-kem-li-lemonade-mau-do-dat-05-hot-as-fire-5g-90305.html
